id,name,energy_efficiency,due_date,class,wall_material,n_finish_types,layout_variation,n_floors,n_flats,life_space,av_flat,min_ceiling_height,max_ceiling_height,bike_paths,n_playgrounds,n_sportsgrounds,n_p_s_grounds,n_garbage_sites,n_parking_places,ramp,lowering_platforms,n_wheelchair_lifts,low_mobility_facilities,n_entrances,n_p_lifts,n_f_lifts,n_lifts,lift_ratio,infrastr_access,transport_access,green_areas,air_quality
53615,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,10,2458.0,245.8,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,10,0,0,0,0,1,,,
53503,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,10,2440.0,244.0,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,10,0,0,0,0,1,,,
53626,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,4,1063.0,265.75,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,4,0,0,0,0,1,,,
53655,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,4,1063.0,265.75,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,4,0,0,0,0,1,,,
53595,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,4,1063.0,265.75,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,4,0,0,0,0,1,,,
53837,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,4,1063.0,265.75,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,4,0,0,0,0,1,,,
53653,"Загородный квартал ""Премьер Новорижский""",B,2026Q1,Бизнес,Монолит-кирпич,1,True,3,10,2440.0,244.0,3.0,3.0,False,10,1,11,4,40,False,True,0,0.5,10,0,0,0,0,1,,,
52114,"ЖК ""Метропарк-4"" 3 этап",B,2030Q2,Комфорт,Монолит-кирпич,1,False,25,719,21755.0,30.25730180806676,2.64,2.64,False,6,3,9,2,722,False,True,0,0.5,3,0,8,8,80.1685,6,,,
53253,"г. Кызыл, ул Олега Саган-оола, д. 4, строение 7",C,2025Q1,Комфорт,Монолит-кирпич,1,False,5,90,4273.0,47.477777777777774,2.7,2.7,False,4,2,6,2,64,False,True,5,0.5,5,0,0,0,0,5,,,
54473,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2025Q1,Комфорт,Кирпич,1,False,10,62,2951.0,47.596774193548384,2.7,2.7,False,0,0,0,1,0,True,True,0,0.5,1,1,0,1,45.26,6,,,
54472,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2025Q1,Комфорт,Кирпич,1,False,10,106,5842.0,55.113207547169814,2.7,2.7,False,1,0,1,0,0,True,True,0,0.5,2,1,0,1,77.38,6,,,
52380,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2024Q4,Комфорт,Кирпич,1,False,10,186,8852.0,47.59139784946237,2.7,2.7,False,1,1,2,1,30,True,True,0,0.5,3,3,0,3,45.26,6,,,
52379,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2024Q4,Комфорт,Кирпич,1,False,10,213,8487.0,39.84507042253521,2.7,2.7,False,1,1,2,1,36,True,True,0,0.5,3,3,0,3,51.830000000000005,6,,,
54471,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2025Q1,Комфорт,Кирпич,1,False,10,71,2829.0,39.84507042253521,2.7,2.7,False,1,0,1,1,0,True,True,0,0.5,1,1,0,1,51.83,6,,,
54474,"Жилой комплекс ""ПЕРЕМЕНА"" (ЖК ПЕРЕМЕНА)",B,2025Q1,Комфорт,Кирпич,1,False,10,71,2829.0,39.84507042253521,2.7,2.7,False,1,0,1,0,0,True,True,0,0.5,1,1,0,1,51.83,6,,,
55138,ЖК Олива,B,2025Q1,Комфорт,Кирпич,1,False,5,59,2194.0,37.186440677966104,2.9,3.6,False,1,1,2,1,330,True,True,0,0.5,1,0,0,0,0,6,,,
54631,ЖК Олива,B,2024Q4,Комфорт,Кирпич,1,False,8,136,5812.0,42.73529411764706,2.7,2.7,False,1,1,2,1,330,True,True,0,0.5,2,1,1,2,45.05,6,,,
54632,ЖК Олива,B,2024Q4,Комфорт,Кирпич,1,False,9,154,6596.0,42.83116883116883,2.7,2.7,False,1,1,2,1,330,True,True,0,0.5,2,1,1,2,53.9,6,,,
54630,ЖК Олива,B,2024Q4,Комфорт,Кирпич,1,False,7,72,4650.0,64.58333333333333,2.7,2.7,False,1,1,2,1,330,True,True,0,0.5,4,0,0,0,0,6,,,
50305,"Жилой район ""Волгарь""",A+,2024Q4,Типовой,Кирпич,0,False,17,300,14670.0,48.9,2.7,2.7,False,1,1,2,1,159,False,True,0,0.5,2,0,4,4,63.088235294117645,6,1.0,,
51900,"Жилой район ""Волгарь""",A+,2024Q4,Типовой,Кирпич,0,False,17,316,15428.0,48.822784810126585,2.7,3.6,False,1,1,2,1,167,False,True,0,0.5,2,0,4,4,66.45294117647059,6,1.0,,
44181,СКАНДИА.Квартал у озера,A,2024Q2,Типовой,Монолит-кирпич,1,False,4,59,2768.0,46.91525423728814,2.72,2.92,False,2,3,5,3,33,False,True,0,0.5,2,0,2,2,11.0625,4,,,
44180,СКАНДИА.Квартал у озера,A,2024Q2,Типовой,Монолит-кирпич,1,False,4,116,5926.0,51.08620689655172,2.72,5.72,False,2,3,5,3,33,False,True,0,0.5,4,0,4,4,10.875,4,,,
44178,СКАНДИА.Квартал у озера,A,2025Q1,Типовой,Монолит-кирпич,1,False,4,114,5818.0,51.03508771929825,2.72,5.72,False,2,3,5,3,33,False,True,0,0.5,4,0,4,4,10.6875,4,,,
44179,СКАНДИА.Квартал у озера,A,2025Q1,Типовой,Монолит-кирпич,1,False,4,37,1856.0,50.16216216216216,2.72,2.92,False,2,3,5,3,33,False,True,0,0.5,1,0,1,1,13.875,4,,,
56318,"АВТОРСКИЙ ДОМ ""КАНТРИ""",B,2026Q2,Комфорт,Кирпич,1,False,5,40,1964.0,49.1,2.7,2.7,False,1,1,2,1,16,True,True,0,0.5,2,0,0,0,0,9,,,
49424,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,242,11666.0,48.20661157024794,2.72,3.02,False,4,6,10,8,762,False,True,0,0.5,2,3,2,5,41.52210526315789,7,,,
49404,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,17,222,10660.0,48.01801801801802,2.72,3.02,False,10,14,24,4,437,False,True,0,0.5,2,3,2,5,37.34823529411765,7,,,
49429,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,48,2313.0,48.1875,2.72,2.72,False,4,6,10,8,454,False,True,0,0.5,1,1,1,2,17.52,7,,,
49405,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,10,14,24,4,237,False,True,0,0.5,2,2,2,4,17.52,7,,,
49427,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,225,11005.0,48.91111111111111,2.72,3.02,False,4,6,10,8,735,False,True,0,0.5,2,3,2,5,38.60526315789473,7,,,
49423,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49441,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,321,14975.0,46.651090342679126,2.72,3.02,False,4,6,10,8,887,False,True,0,0.5,3,4,6,10,27.538421052631577,7,,,
49422,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,119,6743.0,56.66386554621849,2.72,3.02,False,4,6,10,8,566,False,True,0,0.5,1,2,1,3,34.02982456140351,7,,,
49446,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,419,20775.0,49.582338902147974,2.72,3.02,False,4,6,10,8,1043,False,True,0,0.5,3,4,3,7,51.35112781954887,7,,,
49406,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,144,6128.0,42.55555555555556,2.72,2.72,False,10,14,24,4,313,False,True,0,0.5,2,2,2,4,26.28,7,,,
49400,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,10,14,24,4,237,False,True,0,0.5,2,2,2,4,17.52,7,,,
49426,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49408,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,10,14,24,4,237,False,True,0,0.5,2,2,2,4,17.52,7,,,
49425,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,370,17874.0,48.30810810810811,2.72,3.02,False,4,6,10,8,965,False,True,0,0.5,4,1,1,2,158.71052631578948,7,,,
49434,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,225,10994.0,48.86222222222222,2.72,3.02,False,4,6,10,8,735,False,True,0,0.5,2,3,2,5,38.60526315789473,7,,,
49421,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,119,6743.0,56.66386554621849,2.72,3.02,False,4,6,10,8,566,False,True,0,0.5,1,2,1,3,34.02982456140351,7,,,
49401,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,144,6128.0,42.55555555555556,2.72,2.72,False,10,14,24,4,313,False,True,0,0.5,2,2,2,4,26.28,7,,,
49407,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,17,105,5956.0,56.72380952380952,2.72,3.02,False,10,14,24,4,251,False,True,0,0.5,1,2,1,3,29.441176470588232,7,,,
49399,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,17,222,10660.0,48.01801801801802,2.72,3.02,False,10,14,24,4,437,False,True,0,0.5,2,3,2,5,37.34823529411765,7,,,
49440,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49449,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49428,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,119,6743.0,56.66386554621849,2.72,3.02,False,4,6,10,8,566,False,True,0,0.5,1,2,1,3,34.02982456140351,7,,,
49444,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,48,2313.0,48.1875,2.72,2.72,False,4,6,10,8,454,True,True,0,0.5,1,1,1,2,17.52,7,,,
49420,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49448,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,160,8550.0,53.4375,2.72,2.72,False,4,6,10,8,632,False,True,0,0.5,3,1,1,2,58.4,7,,,
49432,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49436,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,289,14099.0,48.78546712802768,2.72,3.02,False,4,6,10,8,836,False,True,0,0.5,3,3,3,6,41.3219298245614,7,,,
49437,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,217,11641.0,53.645161290322584,2.72,3.02,False,4,6,10,8,722,False,True,0,0.5,2,3,2,5,37.23263157894737,7,,,
49447,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,434,22353.0,51.504608294930875,2.72,3.02,False,4,6,10,8,1067,False,True,0,0.5,4,4,6,10,37.23263157894737,7,,,
49443,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,119,6732.0,56.57142857142857,2.72,3.02,False,4,6,10,8,566,False,True,0,0.5,1,2,1,3,34.02982456140351,7,,,
49438,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49402,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,17,105,5956.0,56.72380952380952,2.72,3.02,False,10,14,24,4,251,False,True,0,0.5,1,2,1,3,29.441176470588232,7,,,
49442,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,48,2313.0,48.1875,2.72,2.72,False,4,6,10,8,454,False,True,0,0.5,1,1,1,2,17.52,7,,,
49435,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,10,96,5446.0,56.729166666666664,2.72,2.72,False,4,6,10,8,530,False,True,0,0.5,2,2,2,4,17.52,7,,,
49445,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,225,10994.0,48.86222222222222,2.72,3.02,False,4,6,10,8,735,False,True,0,0.5,2,3,2,5,38.60526315789473,7,,,
49439,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,385,20198.0,52.46233766233766,2.72,3.02,False,4,6,10,8,989,False,True,0,0.5,3,3,5,8,41.286184210526315,7,,,
49419,"ЖК ""Парк Победы 2""",B,2025Q4,Типовой,Монолит-кирпич,1,False,19,242,11666.0,48.20661157024794,2.72,3.02,False,4,6,10,8,762,False,True,0,0.5,2,3,2,5,41.52210526315789,7,,,
49430,"ЖК ""Парк Победы 2""",B,2025Q4,Комфорт,Монолит-кирпич,1,False,19,289,14109.0,48.82006920415225,2.72,3.02,False,4,6,10,8,836,False,True,0,0.5,3,3,3,6,41.3219298245614,7,,,
49431,"ЖК ""Парк Победы 2""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,19,306,14759.0,48.23202614379085,2.72,3.02,False,4,6,10,8,863,False,True,0,0.5,3,4,3,7,37.50225563909775,7,,,
43941,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2024Q3,Бизнес,Монолит-кирпич,1,False,6,66,3783.0,57.31818181818182,3.0,3.0,False,6,6,12,3,101,True,True,0,0.5,4,4,4,8,4.5375,7,,,
43944,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2024Q3,Бизнес,Монолит-кирпич,1,False,9,202,11072.0,54.81188118811881,3.0,3.0,False,6,6,12,3,143,True,True,0,0.5,5,5,5,10,14.14,7,,,
43943,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2024Q3,Бизнес,Монолит-кирпич,1,False,7,54,3471.0,64.27777777777777,3.0,3.0,False,6,6,12,3,97,True,True,0,0.5,3,3,3,6,5.5285714285714285,7,,,
43942,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2024Q3,Бизнес,Монолит-кирпич,1,False,6,47,2823.0,60.06382978723404,3.0,3.0,False,6,6,12,3,95,True,True,0,0.5,3,3,3,6,4.308333333333333,7,,,
43948,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2025Q3,Комфорт,Монолит-кирпич,1,False,19,464,20819.0,44.86853448275862,2.85,2.85,False,6,6,12,3,224,True,True,0,0.5,5,10,10,20,19.903157894736843,7,,,
43947,ЖК ЕКАТЕРИНИНСКИЙ ПАРК,B,2024Q3,Комфорт,Монолит-кирпич,1,False,17,430,19296.0,44.87441860465116,2.85,2.85,False,6,6,12,3,213,True,True,0,0.5,5,10,10,20,18.08529411764706,7,,,
52427,"Жилой комплекс ""Березки""",A++,2024Q4,Типовой,Другое,1,False,11,139,7148.0,51.42446043165467,2.5,2.5,False,2,2,4,1,35,True,True,0,0.5,3,0,3,3,34.96060606060606,5,,,
51910,"Жилой комплекс ""Березки""",A++,2024Q3,Типовой,Другое,1,False,11,238,10979.0,46.13025210084034,2.5,2.5,False,1,2,3,1,110,True,True,0,0.5,4,0,4,4,44.89545454545454,5,,,
52425,"Жилой комплекс ""Березки""",A++,2024Q3,Типовой,Другое,1,False,11,117,7121.0,60.863247863247864,2.5,2.5,False,1,1,2,1,35,True,True,0,0.5,3,0,3,3,29.427272727272726,5,,,
48684,"г. Киров, ул Дерендяева, д. 79",B,2024Q4,Комфорт,Кирпич,1,False,10,64,3932.0,61.4375,2.7,2.7,False,1,0,1,1,41,False,True,0,0.5,1,1,1,2,23.36,10,,,
51323,ЖК Пальмира 2.0,B,2024Q3,Комфорт,Монолит-кирпич,1,False,8,84,4867.0,57.94047619047619,2.62,2.62,False,1,1,2,1,177,True,True,0,0.5,2,4,0,4,13.9125,6,,,
55997,ЖК Пальмира 2.0,B,2025Q3,Комфорт,Монолит-кирпич,1,False,10,79,3870.0,48.9873417721519,2.62,2.62,False,2,2,4,1,140,True,True,0,0.5,1,2,2,4,14.4175,6,,,
51324,ЖК Пальмира 2.0,B,2024Q3,Комфорт,Монолит-кирпич,1,False,10,107,4477.0,41.8411214953271,2.62,2.62,False,1,1,2,1,177,True,True,0,0.5,1,2,0,2,39.055,6,,,
55995,ЖК Пальмира 2.0,B,2025Q3,Комфорт,Монолит-кирпич,1,False,7,96,4742.0,49.395833333333336,2.62,2.62,False,2,2,4,1,140,True,True,0,0.5,2,2,2,4,14.742857142857142,6,,,
55996,ЖК Пальмира 2.0,B,2025Q3,Комфорт,Монолит-кирпич,1,False,10,107,4475.0,41.822429906542055,2.62,2.62,False,2,2,4,1,140,True,True,0,0.5,1,2,2,4,19.5275,6,,,
56128,ЖК Соборный,C,2025Q1,Комфорт,Монолит-кирпич,1,False,9,98,6248.0,63.755102040816325,3.0,3.0,False,1,1,2,1,95,False,True,0,0.5,2,0,2,2,34.3,1,,,
56131,ЖК Соборный,C,2029Q2,Комфорт,Монолит-кирпич,1,False,9,103,6713.0,65.1747572815534,3.0,3.0,False,1,1,2,1,84,False,True,0,0.5,2,0,2,2,36.05,6,,,
56133,ЖК Соборный,C,2032Q2,Комфорт,Монолит-кирпич,1,False,9,63,3842.0,60.98412698412698,3.0,3.0,False,1,1,2,1,49,False,True,0,0.5,1,0,1,1,44.099999999999994,6,,,
56132,ЖК Соборный,C,2030Q4,Комфорт,Монолит-кирпич,1,False,9,103,6772.0,65.74757281553399,3.0,3.0,False,1,1,2,1,85,False,True,0,0.5,2,0,2,2,36.05,6,,,
56129,ЖК Соборный,C,2026Q2,Комфорт,Монолит-кирпич,1,False,9,103,6762.0,65.6504854368932,3.0,3.0,False,1,1,2,1,84,False,True,0,0.5,2,0,2,2,36.05,6,,,
52313,ЖК Соборный,C,2024Q3,Комфорт,Монолит-кирпич,1,False,9,63,3842.0,60.98412698412698,3.0,3.0,False,2,1,3,1,48,False,True,0,0.5,1,0,1,1,44.099999999999994,5,,,
56130,ЖК Соборный,C,2027Q4,Комфорт,Монолит-кирпич,1,False,9,110,7093.0,64.48181818181818,3.0,3.0,False,1,1,2,1,88,False,True,0,0.5,2,0,2,2,38.5,6,,,
54081,"ЖК ""НОВАЯ ВЫСОТА""",A,2026Q2,Бизнес,Монолит,1,True,22,159,10403.0,65.42767295597484,2.9,3.35,True,1,1,2,1,149,True,True,1,0.5,1,0,2,2,69.74318181818182,8,,,
55927,ЖР Изумрудный Бор,B,2025Q4,Комфорт,Монолит-кирпич,1,False,24,258,15607.0,60.492248062015506,2.72,3.0,False,1,1,2,1,21,False,True,0,0.5,3,4,3,7,32.71071428571428,6,2.0,,
55755,ЖР Изумрудный Бор,B,2025Q4,Комфорт,Монолит-кирпич,1,False,34,300,19139.0,63.79666666666667,2.7,2.72,False,1,1,2,1,27,False,True,0,0.5,2,4,2,6,46.029411764705884,5,1.0,,
52155,ЖР Изумрудный Бор,B,2024Q4,Комфорт,Монолит-кирпич,1,False,24,194,11941.0,61.55154639175258,2.72,2.72,False,1,1,2,1,17,False,True,0,0.5,1,2,2,4,43.04375,5,1.0,,
44142,ФСК Скай Гарден,A,2025Q2,Бизнес,Монолит-кирпич,1,False,45,1349,75816.0,56.201630837657525,2.85,3.3,False,1,1,2,2,428,False,False,0,0.0,7,10,9,19,66.74,8,4.0,8.0,
56264,ФСК Скай Гарден,A,2027Q1,Бизнес,Монолит-кирпич,2,True,46,793,47727.0,60.18537200504414,2.87,3.32,False,0,0,0,2,225,False,True,0,0.5,4,7,6,13,57.41956521739131,8,4.0,8.0,
44530,"мкр Гармония (с Каменка), д. 138, блок-секция 2",C,2024Q3,Типовой,Кирпич,1,False,2,1,78.0,78.0,2.7,2.7,False,0,0,0,0,0,False,False,0,0.0,1,0,0,0,0,1,,,
42454,"г. Всеволожск, ул Крымская, д. 3",D,2024Q1,Типовой,Панель,1,False,10,176,8231.0,46.76704545454545,2.7,2.7,False,1,1,2,1,412,True,True,0,0.5,2,3,3,6,21.41333333333333,7,,,
48656,"п. Менделеевский, ул Маяковского, блок-секция 2",C,2025Q2,Типовой,Монолит-кирпич,1,False,12,120,6027.0,50.225,2.7,2.7,False,1,1,2,0,0,True,True,0,0.5,1,1,1,2,46.5,3,,,
44637,ГК ДомСтрой Жилой комплекс МЕГА,B,2024Q4,Типовой,Монолит-кирпич,1,True,18,128,5223.0,40.8046875,2.8,3.0,True,0,0,0,1,29,True,True,0,0.5,1,2,0,2,54.4,9,,,
55573,ГК ДомСтрой Жилой комплекс МЕГА,B,2026Q4,Типовой,Монолит-кирпич,1,True,18,176,7747.0,44.01704545454545,2.8,3.0,False,1,0,1,0,22,True,True,0,0.5,1,1,1,2,74.8,7,,,
